ทะเลลวกจิ้ม,ใบเหลียงผัดไข่,ปอเปี๊ยะทอด,ปูไข่ดอง,ยำถั่วพูกุ้งสด,ยำกุนเชียง,N/A
ยำกุนเชียง,ทะเลลวกจิ้ม,N/A,N/A,N/A,N/A,N/A
ปูไข่ดอง,กระเช้าน้ำพริก,ใบเหลียงผัดไข่,ยำกุนเชียง,ปลาแห้งแตงโม,N/A,N/A
ปูไข่ดอง,ยำถั่วพูกุ้งสด,ใบเหลียงผัดไข่,N/A,N/A,N/A,N/A
ใบเหลียงผัดไข่,กระเช้าน้ำพริก,ยำถั่วพูกุ้งสด,N/A,N/A,N/A,N/A
ยำกุนเชียง,ใบเหลียงผัดไข่,ปลาแห้งแตงโม,ทะเลลวกจิ้ม,กระเช้าน้ำพริก,N/A,N/A
ใบเหลียงผัดไข่,ปูไข่ดอง,ยำถั่วพูกุ้งสด,ปลาแห้งแตงโม,ยำกุนเชียง,N/A,N/A
ใบเหลียงผัดไข่,กระเช้าน้ำพริก,ยำถั่วพูกุ้งสด,N/A,N/A,N/A,N/A
ใบเหลียงผัดไข่,กระเช้าน้ำพริก,ยำถั่วพูกุ้งสด,N/A,N/A,N/A,N/A
ปอเปี๊ยะทอด,N/A,N/A,N/A,N/A,N/A,N/A
ใบเหลียงผัดไข่,กระเช้าน้ำพริก,ยำถั่วพูกุ้งสด,N/A,N/A,N/A,N/A
ใบเหลียงผัดไข่,กระเช้าน้ำพริก,ยำถั่วพูกุ้งสด,N/A,N/A,N/A,N/A
ทะเลลวกจิ้ม,N/A,N/A,N/A,N/A,N/A,N/A
ปอเปี๊ยะทอด,ปลาแห้งแตงโม,ยำถั่วพูกุ้งสด,ปูไข่ดอง,ยำดอกไม้,กระเช้าน้ำพริก,ใบเหลียงผัดไข่
กระเช้าน้ำพริก,ปอเปี๊ยะทอด,N/A,N/A,N/A,N/A,N/A
ยำกุนเชียง,ปลาแห้งแตงโม,ทะเลลวกจิ้ม,N/A,N/A,N/A,N/A
ยำกุนเชียง,ใบเหลียงผัดไข่,กระเช้าน้ำพริก,ปอเปี๊ยะทอด,ปลาแห้งแตงโม,ยำถั่วพูกุ้งสด,ปูไข่ดอง
ปูไข่ดอง,ทะเลลวกจิ้ม,ปอเปี๊ยะทอด,ยำถั่วพูกุ้งสด,N/A,N/A,N/A
ปอเปี๊ยะทอด,ปลาแห้งแตงโม,N/A,N/A,N/A,N/A,N/A
ปูไข่ดอง,ทะเลลวกจิ้ม,ปอเปี๊ยะทอด,ยำถั่วพูกุ้งสด,ปลาแห้งแตงโม,N/A,N/A
ปลาแห้งแตงโม,ยำดอกไม้,ปอเปี๊ยะทอด,ปูไข่ดอง,N/A,N/A,N/A
กระเช้าน้ำพริก,ใบเหลียงผัดไข่,ยำถั่วพูกุ้งสด,ยำดอกไม้,ยำกุนเชียง,N/A,N/A
ใบเหลียงผัดไข่,ยำกุนเชียง,ปูไข่ดอง,ยำถั่วพูกุ้งสด,ปลาแห้งแตงโม,ปอเปี๊ยะทอด,N/A
กระเช้าน้ำพริก,ปลาแห้งแตงโม,ยำกุนเชียง,ทะเลลวกจิ้ม,ยำดอกไม้,ปอเปี๊ยะทอด,ปูไข่ดอง
ปูไข่ดอง,ทะเลลวกจิ้ม,ปอเปี๊ยะทอด,ยำถั่วพูกุ้งสด,ปลาแห้งแตงโม,N/A,N/A
กระเช้าน้ำพริก,ปอเปี๊ยะทอด,ทะเลลวกจิ้ม,ใบเหลียงผัดไข่,ยำกุนเชียง,ปลาแห้งแตงโม,ยำถั่วพูกุ้งสด
ใบเหลียงผัดไข่,ยำกุนเชียง,ยำดอกไม้,กระเช้าน้ำพริก,ทะเลลวกจิ้ม,N/A,N/A
กระเช้าน้ำพริก,ปูไข่ดอง,ยำถั่วพูกุ้งสด,ทะเลลวกจิ้ม,N/A,N/A,N/A
ใบเหลียงผัดไข่,N/A,N/A,N/A,N/A,N/A,N/A
ยำดอกไม้,ยำกุนเชียง,กระเช้าน้ำพริก,N/A,N/A,N/A,N/A
ทะเลลวกจิ้ม,กระเช้าน้ำพริก,ใบเหลียงผัดไข่,N/A,N/A,N/A,N/A
ใบเหลียงผัดไข่,กระเช้าน้ำพริก,ยำถั่วพูกุ้งสด,N/A,N/A,N/A,N/A
ยำกุนเชียง,N/A,N/A,N/A,N/A,N/A,N/A
กระเช้าน้ำพริก,ปูไข่ดอง,ทะเลลวกจิ้ม,ใบเหลียงผัดไข่,ยำกุนเชียง,ปอเปี๊ยะทอด,N/A
ทะเลลวกจิ้ม,ยำดอกไม้,ปูไข่ดอง,ใบเหลียงผัดไข่,N/A,N/A,N/A
ปูไข่ดอง,ปอเปี๊ยะทอด,ปลาแห้งแตงโม,ใบเหลียงผัดไข่,ยำถั่วพูกุ้งสด,ยำดอกไม้,ทะเลลวกจิ้ม
ปอเปี๊ยะทอด,กระเช้าน้ำพริก,ปูไข่ดอง,ทะเลลวกจิ้ม,ยำกุนเชียง,N/A,N/A
ปูไข่ดอง,กระเช้าน้ำพริก,ใบเหลียงผัดไข่,ยำกุนเชียง,ปลาแห้งแตงโม,N/A,N/A
ปูไข่ดอง,ยำถั่วพูกุ้งสด,ใบเหลียงผัดไข่,N/A,N/A,N/A,N/A
ใบเหลียงผัดไข่,กระเช้าน้ำพริก,ยำถั่วพูกุ้งสด,N/A,N/A,N/A,N/A
ยำกุนเชียง,ใบเหลียงผัดไข่,ปลาแห้งแตงโม,ทะเลลวกจิ้ม,กระเช้าน้ำพริก,N/A,N/A
ใบเหลียงผัดไข่,ปูไข่ดอง,ยำถั่วพูกุ้งสด,ปลาแห้งแตงโม,ยำกุนเชียง,N/A,N/A
ใบเหลียงผัดไข่,กระเช้าน้ำพริก,ยำถั่วพูกุ้งสด,N/A,N/A,N/A,N/A
ใบเหลียงผัดไข่,กระเช้าน้ำพริก,ยำถั่วพูกุ้งสด,N/A,N/A,N/A,N/A
ปอเปี๊ยะทอด,N/A,N/A,N/A,N/A,N/A,N/A
ใบเหลียงผัดไข่,กระเช้าน้ำพริก,ยำถั่วพูกุ้งสด,N/A,N/A,N/A,N/A
ใบเหลียงผัดไข่,กระเช้าน้ำพริก,ยำถั่วพูกุ้งสด,N/A,N/A,N/A,N/A
ทะเลลวกจิ้ม,N/A,N/A,N/A,N/A,N/A,N/A
ปอเปี๊ยะทอด,ปลาแห้งแตงโม,ยำถั่วพูกุ้งสด,ปูไข่ดอง,ยำดอกไม้,กระเช้าน้ำพริก,ใบเหลียงผัดไข่
กระเช้าน้ำพริก,ปอเปี๊ยะทอด,N/A,N/A,N/A,N/A,N/A
ยำกุนเชียง,ปลาแห้งแตงโม,ทะเลลวกจิ้ม,N/A,N/A,N/A,N/A
ยำกุนเชียง,ใบเหลียงผัดไข่,กระเช้าน้ำพริก,ปอเปี๊ยะทอด,ปลาแห้งแตงโม,ยำถั่วพูกุ้งสด,ปูไข่ดอง
ปูไข่ดอง,ทะเลลวกจิ้ม,ปอเปี๊ยะทอด,ยำถั่วพูกุ้งสด,N/A,N/A,N/A
ปอเปี๊ยะทอด,ปลาแห้งแตงโม,N/A,N/A,N/A,N/A,N/A
ปูไข่ดอง,ทะเลลวกจิ้ม,ปอเปี๊ยะทอด,ยำถั่วพูกุ้งสด,ปลาแห้งแตงโม,N/A,N/A
ปลาแห้งแตงโม,ยำดอกไม้,ปอเปี๊ยะทอด,ปูไข่ดอง,N/A,N/A,N/A
กระเช้าน้ำพริก,ใบเหลียงผัดไข่,ยำถั่วพูกุ้งสด,ยำดอกไม้,ยำกุนเชียง,N/A,N/A
ใบเหลียงผัดไข่,ยำกุนเชียง,ปูไข่ดอง,ยำถั่วพูกุ้งสด,ปลาแห้งแตงโม,ปอเปี๊ยะทอด,N/A
ใบเหลียงผัดไข่,ปลาแห้งแตงโม,ปอเปี๊ยะทอด,ทะเลลวกจิ้ม,ปูไข่ดอง,ยำดอกไม้,ยำกุนเชียง
ใบเหลียงผัดไข่,ปูไข่ดอง,ทะเลลวกจิ้ม,ยำกุนเชียง,ปลาแห้งแตงโม,ยำถั่วพูกุ้งสด,ยำดอกไม้
ปูไข่ดอง,ทะเลลวกจิ้ม,ปอเปี๊ยะทอด,ยำถั่วพูกุ้งสด,ปลาแห้งแตงโม,N/A,N/A
ปูไข่ดอง,ทะเลลวกจิ้ม,ปอเปี๊ยะทอด,ยำถั่วพูกุ้งสด,ปลาแห้งแตงโม,N/A,N/A
ทะเลลวกจิ้ม,ยำดอกไม้,ปลาแห้งแตงโม,N/A,N/A,N/A,N/A
ปอเปี๊ยะทอด,ใบเหลียงผัดไข่,ปลาแห้งแตงโม,ยำดอกไม้,ยำถั่วพูกุ้งสด,ยำกุนเชียง,กระเช้าน้ำพริก
ปลาแห้งแตงโม,ยำดอกไม้,ปอเปี๊ยะทอด,ปูไข่ดอง,N/A,N/A,N/A
กระเช้าน้ำพริก,ใบเหลียงผัดไข่,ยำถั่วพูกุ้งสด,ยำดอกไม้,ยำกุนเชียง,N/A,N/A
ใบเหลียงผัดไข่,ยำกุนเชียง,ปูไข่ดอง,ยำถั่วพูกุ้งสด,ปลาแห้งแตงโม,ปอเปี๊ยะทอด,N/A
กระเช้าน้ำพริก,ปลาแห้งแตงโม,ยำกุนเชียง,ทะเลลวกจิ้ม,ยำดอกไม้,ปอเปี๊ยะทอด,ปูไข่ดอง
ปูไข่ดอง,ทะเลลวกจิ้ม,ปอเปี๊ยะทอด,ยำถั่วพูกุ้งสด,ปลาแห้งแตงโม,N/A,N/A
กระเช้าน้ำพริก,ปอเปี๊ยะทอด,ทะเลลวกจิ้ม,ใบเหลียงผัดไข่,ยำกุนเชียง,ปลาแห้งแตงโม,ยำถั่วพูกุ้งสด
ใบเหลียงผัดไข่,ยำกุนเชียง,ยำดอกไม้,กระเช้าน้ำพริก,ทะเลลวกจิ้ม,N/A,N/A

